id;name;censo;ua;address;phone;city;city_id;regional;created_at;updated_at;email;number;complement;neighborhood;zip_code;designation;latitude;longitude
376;CIEP 168 HILDA SILVEIRA RODRIGUES;33100322;;AVENIDA SANTA CRUZ;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:23;2016-05-13 01:31:41;ciep168@educacao.rj.gov.br;SNº;JARDIM LARANJEIRA;CABUCU;26271-360 ou 26291-230;CIEP;-22.7561319;-43.4607419
428;EE LEONOR FRANCO MOREIRA;33090874;;AVENIDA PRESIDENTE ROOSEVELT;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:25;2016-05-12 20:20:35;eeleonorfmoreira@educacao.rj.gov.br;1535;;MARAMBAIA;24722070;EE;-22.7947911;-42.9512124
540;CE PROFESSORA SONIA REGINA SCUDESE DESSIMONI PINTO;33139156;;RUA TABORARI;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 04:36:25;ceprofasoniareginascudese@educacao.rj.gov.br;384;;BRAS DE PINA;21011240;CE;-22.8261577;-43.2862213
532;CE ROSA LUXEMBURGO;33126259;;RUA CLARIMUNDO DE MELO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 04:36:25;cerosaluxemburgo@educacao.rj.gov.br;847;;QUINTINO BOCAIUVA;21311280;CE;-22.8958875;-43.3163696
553;CE BANGU;33079340;;ESTRADA DO ENGENHO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:27;2016-05-12 04:36:25;cebangu@educacao.rj.gov.br;442;;BANGU;21840000;CE;-22.8664577;-43.4705001
549;CE CHARLES DICKENS;33062293;;RUA PRIMEIRA CRUZ;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:27;2016-05-12 04:36:25;cecharlesdickens@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23085710;CE;-22.8939496;-43.557459
433;CE SANTOS DIAS;33091196;;RUA FLORIANO PEIXOTO;;SAO GONCALO;638;METROPOLITANA II ;2016-05-12 00:20:25;2016-05-12 20:20:36;cesantos@educacao.rj.gov.br;SNº;;NEVES;24425470;CE;-22.8540094;-43.0888805
563;CE ENGENHEIRO JOAO THOME;33079714;;RUA CABO JOSE DA CONCEICAO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:25;ceengjoaothome@educacao.rj.gov.br;135;;PADRE MIGUEL;21720520;CE;-22.866846;-43.4470611
564;CE ESTADO DE ISRAEL;33079722;;RUA LIMITES;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:25;eeesestadodeisrael@educacao.rj.gov.br;SNº;;REALENGO;21715150;CE;-22.8836341;-43.4384731
566;CE MARECHAL ALCIDES ETCHEGOYEN;33079790;;RUA BIARRITZ;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;cemarechalalcidesetchegoyen@educacao.rj.gov.br;SNº;;BANGU;21870190;CE;-22.8714961;-43.4588244
569;CE MOACYR PADILHA;33079820;;RUA GENERAL GOMES DE CASTRO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;cempadilha@educacao.rj.gov.br;30;;PADRE MIGUEL;21721000;CE;-22.8714612;-43.4484616
557;CE NICARAGUA;33079382;;RUA GENERAL SERZEDELO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 20:20:43;cenicaragua@educacao.rj.gov.br;646;;REALENGO;21715061;CE;-22.8811081;-43.4428062
473;CE BOLIVAR;33071543;;RUA GOIAS;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:25;2016-05-12 20:20:39;cebolivar@educacao.rj.gov.br;248;;ENCANTADO;20756120;CE;-22.8952661;-43.3011595
479;CE VISCONDE DE CAIRU;33071969;;RUA SOARES;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 20:20:40;ceviscondedecairu-meier@educacao.rj.gov.br;95;;MEIER;20780070;CE;-22.9020003;-43.2740919
518;CE MARECHAL JOAO BAPTISTA DE MATTOS;33086583;;AVENIDA BRASIL;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 20:20:40;cemjoaobaptistamattos@educacao.rj.gov.br;19644;;ACARI;21530000;CE;-22.8263593;-43.354809
613;CIEP 311 DEPUTADO BOCAYUVA CUNHA;33105294;;ESTRADA SANTA EUGENIA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep311@educacao.rj.gov.br;SNº;;PACIENCIA;23585430;CIEP;-22.9344307;-43.6361345
615;CIEP 336 OCTAVIO MALTA;33106584;;RUA FREI TIMOTEO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep336@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23067430;CIEP;-22.8817909;-43.6180282
721;CIEP 476 ELIAS LAZARONI;33096694;;AVENIDA A;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:20:44;ciepbrizolao476@educacao.rj.gov.br;SNº;;NOVA CAMPINA;25268010;CIEP;-22.6459544;-43.2497327
852;CE PARQUE AMORIM;33047944;;RUA DO CARMO;;BELFORD ROXO;3598;METROPOLITANA VII;2016-05-12 00:20:35;2016-05-12 20:20:44;ceparqueamorim@educacao.rj.gov.br;SNº;;PARQUE AMORIM;26182340;CE;-22.7043178;-43.3428251
494;CE RODRIGO OTAVIO FILHO;33074267;;RUA MARAMBAIA;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:26;2016-05-12 20:20:41;cerodrigootaviofilho@educacao.rj.gov.br;408;;IRAJA;21361290;CE;-22.7816882;-43.3276465
301;CIEP 188 MARIANO FLOR CAVALCANTE;33058415;;RUA SIBIPIRUNA;;NOVA IGUACU;1044;METROPOLITANA I;2016-05-12 00:20:22;2016-05-13 01:31:44;mariadiniz@educacao.rj.gov.br;SNº;;LAGOINHA;26222210;CIEP;-22.7561319;-43.4607419
619;CIEP 382 ASPIRANTE FRANCISCO MEGA;33106630;;RUA SALUSTIANO SILVA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep382@educacao.rj.gov.br;SNº;;MAGALHAES BASTOS;21745590;CIEP;-22.8724659;-43.4087191
616;CIEP 435 HELIO PELLEGRINO;33106592;;ESTRADA GUANDU DO SAPE;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep435@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23097220;CIEP;-22.8784784;-43.5628843
602;CE BELGICA;33086729;;RUA FRANCOLIN;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 20:20:45;cebelgica@educacao.rj.gov.br;50;;GUADALUPE;21660130;CE;-22.8402534;-43.3811988
583;CE AMAZONAS;33082235;;RUA GUARUJA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:25;ceamazonas@educacao.rj.gov.br;1900;;COSMOS;23060666;CE;-22.9120919;-43.613467
603;CE COELHO NETO;33086737;;RUA UMBUZEIRO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;cecoelhoneto@educacao.rj.gov.br;455;FUNDOS;RICARDO DE ALBUQUERQUE;21620610;CE;-22.8382276;-43.4004357
542;CE OSWALDO TEIXEIRA;33140049;;RUA MILAO;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 20:20:41;ceoswaldoteixeira@educacao.rj.gov.br;95;;QUINTINO BOCAIUVA;21311430;CE;-22.8941525;-43.3225772
534;CE PROFESSORA MARIA NAZARETH CAVALCANTI SILVA;33126852;;RUA BARBOSA;;RIO DE JANEIRO;3657;METROPOLITANA III;2016-05-12 00:20:27;2016-05-12 20:20:42;cemariadenazareth@educacao.rj.gov.br;229;;CASCADURA;21350020;CE;-22.8782472;-43.3236785
559;CE REPUBLICA DE MOCAMBIQUE;33079404;;PRACA DO TRABALHADOR;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 20:20:43;cerepublicamocambique@educacao.rj.gov.br;SNº;;PADRE MIGUEL;21875110;CE;-22.8730798;-43.4524402
599;CE GUADALUPE;33086575;;RUA REGINOPOLIS;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ceguadalupe@educacao.rj.gov.br;135;;GUADALUPE;21675440;CE;-22.8463673;-43.372833
586;CE JOAO PROENCA;33082316;;RUA COSTA NUNES;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:25;cejoaoproenca@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23045290;CE;-22.9177101;-43.5579952
607;CE MAX FLEIUSS;33088179;;PRACA ENIO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:26;cemaxfleiuss@educacao.rj.gov.br;SNº;;PAVUNA;21520410;CE;-22.807127;-43.3577767
579;CE PROFESSOR FELIPE DOS SANTOS REIS;33082065;;RUA MARCORAMA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;ceproffsreis@educacao.rj.gov.br;SNº;SANTA MARGARIDA;CAMPO GRANDE;23070200;CE;-22.8883378;-43.6094868
582;CE ALMIRANTE FRONTIN;33082227;;RUA NOVA ALIANCA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 20:20:45;cealmirantefrontim@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23087340;CE;-22.8876257;-43.5575126
585;CE GEORGE WASHINGTON;33082286;;RUA ALVORADA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 20:20:46;cegeorgewashington@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23055200;CE;-22.9075087;-43.5755276
624;CIEP 305 HEITOR DOS PRAZERES;33106681;;ESTRADA DA MATRIZ;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep305@educacao.rj.gov.br;SNº;;PEDRA DE GUARATIBA;23020710;CIEP;-22.9939567;-43.6033123
628;CIEP 313 RUBEM BRAGA;33106720;;ESTRADA DO TAQUARAL;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ciep313@educacao.rj.gov.br;111;;SENADOR CAMARA;21842550;CIEP;-22.8713217;-43.4869987
589;CE PROFESSOR GONCALVES;33082340;;RUA CAMPO MAIOR;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;ceprofessorgoncalves@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23015200;CE;-22.9095099;-43.5416795
590;CE PROFESSOR JUREMA PECANHA GIRAUD;33082359;;RUA ATACAMA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-12 04:36:26;cepjpgiraud@educacao.rj.gov.br;SNº;;CAMPO GRANDE;23078100;CE;-22.8787827;-43.5824069
610;CE RAYMUNDO CORREA;33100675;;RUA RODRIGUES DE ABREU;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:26;vilmadq@educacao.rj.gov.br;10;;CAMPO GRANDE;23036340;CE;-22.9300085;-43.5762716
1165;CE MARIA ROSA TEIXEIRA;33021236;;FAZENDA DO CAMPO;;DUAS BARRAS;3613;SERRANA II;2016-05-12 00:20:42;2016-05-12 20:20:54;cemariarosateixeira@educacao.rj.gov.br;SNº;;ZONA RURAL;28650000;CE;-22.0708122;-42.5117238
956;CE JOHENIR HENRIQUES VIEGAS;33006458;;RUA NILO PECANHA;;ITAOCARA;3621;NOROESTE FLUMINENSE;2016-05-12 00:20:37;2016-05-13 01:31:50;cejohenirhviegas@educacao.rj.gov.br;SNº;2º DISTRITO;LARANJAIS;28580000;CE;-21.6704101;-42.0792551
1169;CE DOUTOR GALDINO DO VALLE FILHO;33021830;;PRACA CONSELHEIRO DANTAS;;NOVA FRIBURGO;3638;SERRANA II;2016-05-12 00:20:43;2016-05-12 20:20:55;cedrgaldinodovallefilho@educacao.rj.gov.br;SNº;;CENTRO;28625000;CE;-22.2864178;-42.539928
1172;CE ETELVINA SCHOTTZ;33021880;;RODOVIA FRIBURGO X TERESOPOLIS;;NOVA FRIBURGO;3638;SERRANA II;2016-05-12 00:20:43;2016-05-12 20:20:56;ceetelvinaschottz@educacao.rj.gov.br;SNº;KM 03;CORREGO DANTAS;28605000;CE;-22.2745354;-42.7118578
650;CE CE CARLOS ARNOLDO ABRUZZINI DA FONSECA;33149119;;ESTRADA DE VASCONCELOS;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:30;2016-05-12 04:36:25;cecarlosarnoldoabruzzinidafonseca@educacao.rj.gov.br;SNº;;NOVA SEPETIBA;23530070;CE;-22.9627447;-43.6888674
640;CE CARLOS MAGNO NAZARETH CERQUEIRA;33128618;;RUA PEDRO OSORIO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;cecmncerqueira@educacao.rj.gov.br;360;;GUARATIBA;23031280;CE;-22.9636565;-43.6087923
651;CE ERICH WALTER HEINE;33157065;;RUA MANOEL LOURENCO DOS SANTOS;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:30;2016-05-12 04:36:25;ceerichwalterheine@educacao.rj.gov.br;SNº;CONJUNTO JOAO XXIII;SANTA CRUZ;23560320;CE;-22.9049258;-43.7015589
632;CE MISSIONARIO MARIO WAY;33125304;;AVENIDA CESARIO DE MELO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:25;ceirmadulce@educacao.rj.gov.br;6851;;INHOAIBA;23059002;CE;-22.9142886;-43.6025463
641;CE PROFESSORA VILMA ATANAZIO;33136424;;RUA ALFRANIO PEIXOTO;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 20:20:47;ceprofavilmaatanazio@educacao.rj.gov.br;292;;CAMPO GRANDE;23070440;CE;-22.8941218;-43.5793346
1175;CE PADRE FRANCA;33021937;;ESTRADA RJ 142 VEREADOR GUILHERME EUGENIO SPITZ;;NOVA FRIBURGO;3638;SERRANA II;2016-05-12 00:20:43;2016-05-12 20:20:56;cepadrefranca@educacao.rj.gov.br;SNº;KM 0,5;MURY;28615450;CE;-22.3383475;-42.5092705
635;CE MINISTRO MARCOS FREIRE;33125627;;RUA JOSE FERNANDES;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:26;ceministromarcosfreire@educacao.rj.gov.br;SNº;;SEPETIBA;23535450;CE;-22.9775926;-43.6960669
644;CE MONSENHOR MIGUEL DE SANTA MARIA MOCHON;33136475;;ESTRADA PORTO NACIONAL;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:30;2016-05-12 04:36:26;cemonsenhormiguelsantnamariamochon@educacao.rj.gov.br;293;;PADRE MIGUEL;21870380;CE;-22.867807;-43.4577294
642;CE PROFESSORA VANIA DO AMARAL MATIAS EDDE;33136432;;RUA FERNANDA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:29;2016-05-12 04:36:26;ceprofvaniadoamaralmatiasedde@educacao.rj.gov.br;1055;;SANTA CRUZ;23520130;CE;-22.9294131;-43.678085
1178;CE PROFESSORA ZELIA DOS SANTOS CORTES;33022003;;RUA TERESOPOLIS;;NOVA FRIBURGO;3638;SERRANA II;2016-05-12 00:20:43;2016-05-12 20:20:57;cezeliacortes@educacao.rj.gov.br;118;;VILA AMELIA;28625530;CE;-22.2840205;-42.5385059
987;CE DOUTOR FELIX MIRANDA;33008418;;RUA RIO BONITO;;CAMPOS DOS GOYTACAZES;3604;NORTE FLUMINENSE;2016-05-12 00:20:38;2016-05-13 01:31:51;cedrfelixmiranda@educacao.rj.gov.br;152;;PARQUE GUARUS;28070645;CE;-21.7626682;-41.3184501
662;CE DULCE PETRI;33048460;;RUA FLORIANOPOLIS;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 20:20:47;cedulcepetri@educacao.rj.gov.br;75;;PARQUE BEIRA MAR;25085460;CE;-22.79007;-43.2908
664;CE FIDELIS MEDEIROS;33048487;;RUA FRANCISCO LEAL;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 20:20:48;cefidelismedeiros@educacao.rj.gov.br;SNº;;JARDIM LEAL;25035615;CE;-22.756765;-43.3173933
659;CIEP 198 PROFESSORA ROZA FERREIRA DE MATTOS;33048347;;RUA HELENA PASSOS DE SOUZA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 04:36:26;ciep198@educacao.rj.gov.br;SNº;;PRAINHA;25015580;CIEP;-22.7990183;-43.326119
656;CIEP 226 PORTO DA ESTRELA;33048312;;ESTRADA RIO X MAGE;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 04:36:26;ciep226@educacao.rj.gov.br;SNº;KM 7.5;PARQUEESTRELA;25271970;CIEP;-22.6603319;-43.2521724
663;CE DUQUE DE CAXIAS;33048479;;RUA MARIA LUIZA REIS;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 04:36:27;ceduquedecaxias_rj@educacao.rj.gov.br;SNº;;PARQUE LAFAIETE;25010540;CE;-22.7900704;-43.3190386
1191;CE JANUARIO DE TOLEDO PIZZA;33024537;;RUA AMARAL PEIXOTO;;SAO SEBASTIAO DO ALTO;3668;SERRANA II;2016-05-12 00:20:44;2016-05-13 01:32:11;cejanuariodetoledopizza@educacao.rj.gov.br;234;;VALAO DO BARRO;28555000;CE;-21.9540434;-42.1313315
708;CE DOUTOR ALFREDO BACKER;33050490;;RUA GOIANDIRA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:20:48;cedoutoralfredobacker@educacao.rj.gov.br;SNº;;IMBARIE;25266070;CE;-22.6376277;-43.2170074
880;CE CAETANO BELLONI;33092222;;RUA SANTA TEREZA;;SAO JOAO DE MERITI;3664;METROPOLITANA VII;2016-05-12 00:20:35;2016-05-12 20:21:05;cecaetanobelloni@educacao.rj.gov.br;14;;CENTRO;25515070;CE;-22.7972358;-43.3700513
885;CE REGINA CELIA DOS REIS OLIVEIRA;33092427;;RUA DOUTORA MARIA JOSE;;SAO JOAO DE MERITI;3664;METROPOLITANA VII;2016-05-12 00:20:35;2016-05-12 20:21:07;ceprofareginaceliadosreisoliveira@educacao.rj.gov.br;SNº;;VENDA VELHA;25565440;CE;-22.7880039;-43.3588789
687;CIEP 208 ALCEU AMOROSO LIMA;33049700;;RUA PROFESSOR HELIO RANGEL;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:26;ciep208@educacao.rj.gov.br;SNº;;JARDIM PRIMAVERA;25222190;CIEP;-22.693067;-43.2551411
696;CE ABDALA CHAMA;33049920;;RUA MANZANARES;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:26;ceabdalachama@educacao.rj.gov.br;SNº;2º DISTRITO;PARQUE JORGE ABDALA CHAMA;25243010;CE;-22.6632569;-43.2863241
591;CE PROFESSORA ORMINDA RODRIGUES;33082367;;RUA PROFESSOR SOUZA MOREIRA;;RIO DE JANEIRO;3657;METROPOLITANA IV;2016-05-12 00:20:28;2016-05-13 02:36:38;ceprofaormindarodrigues@educacao.rj.gov.br;363;;INHOAIBA;23059540;CE;-22.9111594;-43.5955148
698;CE EMBAIXADOR RAUL FERNANDES;33049963;;RUA MARIO BEHRING;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:27;ceembaixadorraulfernandes@educacao.rj.gov.br;40;;VILA ROSARIO;25040140;CE;-22.7412119;-43.3125125
677;CE LARA VILLELA;33048940;;RUA AVARE;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 20:20:50;celaravillela@educacao.rj.gov.br;19;;JARDIM GRAMACHO;25055120;CE;-22.7568522;-43.2775703
694;CE FREI HENRIQUE DE COIMBRA;33049807;;AVENIDA DEMETRIO RIBEIRO;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:27;cefreihenriquedecoimbra@educacao.rj.gov.br;SNº;;FIGUEIRA;25230020;CE;-22.689404;-43.2890208
684;IE GOVERNADOR ROBERTO SILVEIRA;33049475;;RUA GENERAL MITRE;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:27;iegovernadorrobertosilveira@educacao.rj.gov.br;587;;JARDIM VINTE E CINCO DE AGOSTO;25075100;IE;-22.7945016;-43.3004423
676;CE HERBERT MOSES;33048932;;AVENIDA CHOPIN;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:30;2016-05-12 04:36:27;ceherbertmoses@educacao.rj.gov.br;25;;JARDIM GRAMACHO;25050580;CE;-22.7602486;-43.2935512
706;CE FERNANDO FIGUEIREDO;33050422;;RUA GOIANDIRA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-13 01:31:47;ce.fernandofigueiredo@educacao.rj.gov.br;379;;IMBARIE;25000000;CE;-22.7862985;-43.3053106
709;CE MANOEL BANDEIRA;33050503;;RUA ITAGUACU;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:20:50;cemanoelbandeira@educacao.rj.gov.br;SNº;;SANTA LUCIA;25271210;CE;-22.6232321;-43.2141131
707;CE PADRE ANCHIETA;33050430;;AVENIDA TRINTA E UM DE MARCO;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:20:51;cepadreanchieta@educacao.rj.gov.br;SNº;;PARQUE PAULISTA;25261000;CE;-22.6427211;-43.2594041
908;CE VISCONDE DE CAIRU;33093504;;RUA BENTO SIQUEIRA;;SAO JOAO DE MERITI;3664;METROPOLITANA VII;2016-05-12 00:20:36;2016-05-12 20:21:07;ceviscondedecairu@educacao.rj.gov.br;SNº;LOTE 07;VILA HUMAITA;25525660;CE;-22.8021121;-43.3873338
710;CE NOVA AMERICA;33050511;;ESTRADA CACHOEIRA DAS DORES;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:27;cenovaamerica@educacao.rj.gov.br;1410;;TAQUARA;25275130;CE;-22.6075832;-43.2381892
704;EE PROFESSORA CORDELIA PAIVA;33050040;;ESTRADA DO CHINA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 04:36:27;eeprofacordeliapaiva@educacao.rj.gov.br;10;QUADOUTORA J;PARQUE FLUMINENSE;25045000;EE;-22.7280411;-43.3271378
727;CIEP 229 CANDIDO PORTINARI;33099200;;AVENIDA CASTRO ALVES;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:32;2016-05-12 20:20:52;ciep229@educacao.rj.gov.br;SNº;;SARACURUNA;25211970;CIEP;-22.6713558;-43.2557776
729;CIEP 218 MINISTRO HERMES LIMA;33099235;;AVENIDA RUI BARBOSA;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:32;2016-05-12 20:20:51;ciep218@educacao.rj.gov.br;SNº;;JARDIM GRAMACHO;25055260;CIEP;-22.7528656;-43.2826011
695;CE SANTO INACIO;33049815;;RUA MACAU;;DUQUE DE CAXIAS;3614;METROPOLITANA V ;2016-05-12 00:20:31;2016-05-12 20:20:53;cesantoinacio@educacao.rj.gov.br;01;;NOSSA SENHORA DAS GRACAS;25046260;CE;-22.7222809;-43.320753
1182;CIEP 123 GLAUBER ROCHA;33022755;;AVENIDA GOVERNADOR ROBERTO SILVEIRA;;NOVA FRIBURGO;3638;SERRANA II;2016-05-12 00:20:43;2016-05-12 20:20:55;ciep123@educacao.rj.gov.br;1800;;JARDIM OURO PRETO;28635000;CIEP;-22.2455968;-42.5236588
1198;CE PROFESSOR SOUZA;33025150;;RUA NOSSA SENHORA APARECIDA;;CASIMIRO DE ABREU;3609;SERRANA II;2016-05-12 00:20:44;2016-05-12 20:20:53;eeprofsouza@educacao.rj.gov.br;SNº;1º DISTRITO;PROFESSOR SOUZA;28860000;CE;-22.5049736;-42.1177396
1154;CE ANTONIO PECLY;33020140;;RUA CORONEL JOSE OLIMPIO DE CARVALHO;;CORDEIRO;387;SERRANA II;2016-05-12 00:20:42;2016-05-12 20:20:53;ceantoniopecly@educacao.rj.gov.br;722;;SENA CAMPOS;28540000;CE;-22.0331594;-42.3736361
1185;CE EMILIA ROSCHEMANT;33023212;;RUA HERMINIA SANTOS DA SILVA;;NOVA FRIBURGO;3638;SERRANA II;2016-05-12 00:20:43;2016-05-12 20:20:55;ceemiliaroschemant@educacao.rj.gov.br;SNº;;RIOGRANDINA;28634330;CE;-22.1942478;-42.5117987
1223;CE RAPHAEL LUIZ DE SIQUEIRA JACCOUD;33173346;;RODOVIA RJ 150 ESTRADA JOAO HERINGER;;NOVA FRIBURGO;3638;SERRANA II;2016-05-12 00:20:44;2016-05-12 20:20:57;ceraphaelluizdesiqueirajaccoud@educacao.rj.gov.br;SNº;VARGEM ALTA - 7º DISTRITO;SAO PEDRO DA SERRA;28611990;CE;-22.2871379;-42.522762
748;CE DEODORO;33063877;;RUA DA GLORIA;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:32;2016-05-12 20:20:58;cedeodoro@educacao.rj.gov.br;64;;GLORIA;20241180;CE;-22.888648;-43.2638501
758;CE ANDRE MAUROIS;33065276;;AVENIDA VISCONDE DE ALBUQUERQUE;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:32;2016-05-12 04:36:27;ceandremaurois@educacao.rj.gov.br;1325;;GAVEA;22450001;CE;-22.9829046;-43.2274461
745;CE CHICO ANYSIO;33063389;;RUA AMARAL;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:32;2016-05-12 04:36:27;cechicoanysio@educacao.rj.gov.br;26;;ANDARAI;20510080;CE;-22.9229605;-43.2444601
752;CE ECA DE QUEIROS;33064636;;RUA RAUL POMPEIA;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:32;2016-05-12 04:36:27;ceecadequeiros@educacao.rj.gov.br;183;;COPACABANA;22080000;CE;-22.9840834;-43.1916669
759;CE IGNACIO AZEVEDO DO AMARAL;33065284;;RUA JARDIM BOTANICO;;RIO DE JANEIRO;3657;METROPOLITANA VI;2016-05-12 00:20:32;2016-05-12 04:36:27;ceignacioaamaral@educacao.rj.gov.br;563;;JARDIM BOTANICO;22470050;CE;-22.9641534;-43.2174336
